order_id,customer_name,customer_email,order_date,order_status,product_tags,order_value,shipping_cost,country,is_returning_customer,num_items,promo_code,review_score
#100936,Riley Chen,riley.chen315@outlook.com,29/07/2022,SHIPPED,"['garden', 'home', 'sports', 'electronics']",$543.56,7.0,france,1,5.0,,1.0
#100208,Quinn Davis,quinn.davis550@gmail.com,2023-11-16,pending,"['fashion', 'kitchen']",494.0,7.01,FR ,yes,4.0,SUMMER20,3.0
#101421,Alex Kim,alex.kim820@outlook.com,2024-02-12,Canceled,"['home', 'electronics']",$5.48,FREE,france,FALSE,1.0,WELCOME,1.0
#101599,Alex Kim,alex.kim866@gmail.com,2022-04-24,Processing,"['kitchen', 'home', 'books', 'toys']",,19.83,UK,No,11.0,WELCOME,5.0
#100058,Riley Chen,riley.chen266@gmail.com,01/11/2022,shipped,"['electronics', 'fashion', 'garden', 'toys']",,11.48,canada,,9.0,welcome,6.0
#100631,Alex Kim,alex.kim66@yahoo.com,2024-03-19,processing,books,$177.91,20.25,USA,no,1.0,SAVE10 ,1.0
#101623,Jordan Lee,jordan.lee984@outlook.com,04-29-2022,shipped,"['garden', 'kitchen', 'toys', 'sports']",$351.9,28.43,AU,0,11.0,,0.0
#101908,Jordan Lee,jordan.lee442@gmail.com,2024-03-06,cancelled,kitchen,$187.3,4.89,AU,0,11.0,WELCOME,3.0
#101616,Morgan Walsh,morgan.walsh489@yahoo.com,08/05/2023,delivered,"['fashion', 'toys', 'sports']",$557.94,23.03,canada,1,6.0,N/A,
#100363,Casey Morgan,,02-24-2023,pending,"['sports', 'kitchen', 'books', 'electronics']",,n/a,United Kingdom,yes,5.0,,1.0
#100505,Taylor Swift,taylor.swift242@outlook.com,2023/12/09,Shipped,home,$413.13,4.17,United States,,8.0,,2.0
#101953,Riley Chen,riley.chen927@outlook.com,01-28-2022,cancelled,"['fashion', 'home', 'books', 'toys']",144.73,5.55,UK,Yes,9.0,N/A,4.0
#101151,Riley Chen,riley.chen485@gmail.com,2023/12/04,cancelled,"['sports', 'electronics']",$116.82,11.01,UK,Yes,1.0,SAVE10,3.0
#101830,Sam Jordan,,26/04/2024,,['sports'],$292.23,None,FR ,yes,11.0,welcome,3.0
#101358,Casey Morgan,casey.morgan458@gmail.com,16/11/2023,SHIPPED,"['toys', 'kitchen']",,11.94,us,No,3.0,SUMMER20,4.0
#101745,Casey Morgan,casey.morgan431@outlook.com,2022/10/10,DELIVERED,garden|electronics|toys|sports,$464.58,27.84,UK,No,3.0,N/A,4.0
#101090,Alex Kim,alex.kim46@yahoo.com,05-21-2024,pending,['kitchen'],$450.2,24.0,AU,0,10.0,SUMMER20,4.0
#101782,Taylor Swift,taylor.swift797@yahoo.com,20/04/2023,pending,"['fashion', 'toys', 'kitchen']",253.15,20.88,U.S.,FALSE,8.0,SAVE10 ,3.0
#100118,Casey Morgan,casey.morgan690@outlook.com,10-07-2023,processing,"['sports', 'fashion']",$85.36,21.78,Canada,No,8.0,N/A,4.0
#101601,,morgan.walsh283@outlook.com,15/04/2024,SHIPPED,['books'],€454.83,21.18,Australia,FALSE,8.0,SUMMER20,1.0
#101686,Sam Jordan,sam.jordan351@gmail.com,2022-03-05,Returned,"['toys', 'home', 'kitchen']",$49.81,5.45,GB,yes,6.0,WELCOME,3.0
#100522,Riley Chen,riley.chen647@gmail.com,2024/02/26,shipped,['garden'],$99.69,18.57,Canada,FALSE,2.0,WELCOME,2.0
#100033,Riley Chen,riley.chen992@yahoo.com,2024-04-18,canceled,kitchen|garden,€172.8,5.1,DE,yes,3.0,SAVE10,4.0
#100081,Sam Jordan,sam.jordan42@gmail.com,04-29-2024,delivered,home,€385.56,FREE,Germany,,2.0,WELCOME,
#101314,Quinn Davis,quinn.davis885@outlook.com,03/03/2024,shipped,"['home', 'kitchen', 'fashion']",€51.51,2.93,US,False,4.0,welcome,4.0
#101216,Riley Chen,riley.chen984@gmail.com,02/01/2022,canceled,sports|toys|garden|home,$208.98,13.4,USA,Yes,7.0,SAVE10 ,3.0
#100380,Jordan Lee,jordan.lee936@outlook.com,19/01/2022,pending,"['sports', 'toys']",491.04,29.76,FR,1,5.0,,3.0
#101658,,alex.kim658@outlook.com,23/06/2022,Pending,"['sports', 'fashion', 'kitchen', 'home']",$454.83,16.45,Australia,Y,6.0,N/A,1.0
#100009,Jordan Lee,jordan.lee85@outlook.com,03-09-2023,Canceled,garden|books|fashion|electronics,$537.01,17.1,FR,0,11.0,SAVE10,4.0
#100084,Quinn Davis,quinn.davis522@yahoo.com,2023/12/04,processing,garden|electronics,$23.07,n/a,France,1,5.0,SAVE10,3.0
#101720,Casey Morgan,casey.morgan326@outlook.com,2023/06/30,PENDING,"['fashion', 'kitchen', 'books']",549.07,18.41,canada,yes,5.0,SUMMER20,4.0
#101009,Taylor Swift,taylor.swift67@gmail.com,04-21-2022,shipped,kitchen,$135.39,19.7,france,True,7.0,,4.0
#100329,Morgan Walsh,morgan.walsh374@yahoo.com,2024/03/31,CANCELLED,['electronics'],409.52,29.4,france,no,11.0,WELCOME,6.0
#100006,Alex Kim,alex.kim442@gmail.com,2023-05-22,shipped,"['electronics', 'sports']",$250.99,19.5,United Kingdom,TRUE,1.0,SAVE10,4.0
#101770,Jordan Lee,,31/01/2022,CANCELLED,['books'],563.8,17.74,DE,TRUE,7.0,SUMMER20,2.0
#100788,Morgan Walsh,morgan.walsh986@yahoo.com,2023-01-26,Shipped,['toys'],$321.2,N/A,us,FALSE,2.0,WELCOME,5.0
#101711,Morgan Walsh,,2024-05-05,Delivered,sports|electronics,,18.17,Australia,0,11.0,,2.0
#101344,Morgan Walsh,,2023-03-09,Delivered,"['toys', 'home']",$45.58,21.48,france,0,6.0,,5.0
#100451,Morgan Walsh,morgan.walsh461@yahoo.com,2022-04-30,returned,"['garden', 'kitchen', 'fashion', 'electronics']",$59.73,28.93,AU,yes,8.0,SAVE10 ,4.0
#100490,Alex Kim,alex.kim386@yahoo.com,2023-03-28,,"['fashion', 'home', 'kitchen']",$239.81,20.93,FR,0,9.0,,3.0
#101519,Jordan Lee,jordan.lee703@gmail.com,2024-05-07,returned,"electronics,sports",53.88,14.88,FR ,True,6.0,welcome,4.0
#100287,Sam Jordan,sam.jordan467@outlook.com,2023/05/16,Canceled,['kitchen'],€156.89,N/A,CA,0,11.0,SUMMER20,5.0
#100949,Riley Chen,riley.chen542@outlook.com,2023/08/12,DELIVERED,kitchen,$108.98,None,Canada,0,10.0,SAVE10 ,4.0
#100755,Sam Jordan,sam.jordan46@gmail.com,2022-05-21,,sports,$286.43,2.79,UK,True,3.0,SAVE10 ,4.0
#101402,Taylor Swift,taylor.swift809@gmail.com,06-25-2023,DELIVERED,"home,toys",$253.1,18.4,france,No,6.0,SAVE10,3.0
#101228,Jordan Lee,jordan.lee933@outlook.com,2024/06/08,canceled,"garden,books,fashion,toys",137.61,9.49,USA,FALSE,6.0,,3.0
#101560,Casey Morgan,casey.morgan655@gmail.com,07-09-2023,Delivered,"['electronics', 'kitchen']",398.89,23.38,CA,False,11.0,SUMMER20,5.0
#100834,Sam Jordan,sam.jordan180@outlook.com,05-21-2024,PENDING,"home,garden",$224.04,2.23,GB,no,2.0,WELCOME,4.0
#101744,Riley Chen,riley.chen764@gmail.com,2022/12/22,SHIPPED,"['garden', 'toys', 'books', 'sports']",$321.24,24.45,GB,yes,7.0,welcome,2.0
#100964,Morgan Walsh,morgan.walsh227@outlook.com,2024-02-06,Canceled,"['sports', 'garden']",273.9,23.88,U.S.,FALSE,2.0,WELCOME,
#100966,Quinn Davis,quinn.davis450@yahoo.com,06-10-2023,Pending,"['home', 'toys']",€506.62,24.2,Germany,yes,11.0,welcome,5.0
#101637,Casey Morgan,casey.morgan588@yahoo.com,10-22-2022,PENDING,"books,electronics",$513.36,16.44,France,1,7.0,welcome,4.0
#101116,Riley Chen,riley.chen959@outlook.com,07-26-2023,processing,"['books', 'home']",$25.63,8.06,Germany,Yes,3.0,welcome,2.0
#101691,Morgan Walsh,morgan.walsh53@outlook.com,07-10-2023,returned,garden|toys|sports|fashion,$208.59,9.48,canada,Yes,0.11594342579145966,WELCOME,3.0
#100327,Quinn Davis,quinn.davis877@yahoo.com,2024/05/23,canceled,"['fashion', 'electronics']",488.37,14.7,Canada,Yes,6.0,WELCOME,5.0
#100442,Jordan Lee,jordan.lee390@gmail.com,18/01/2023,returned,['kitchen'],$201.02,6.86,CA,No,10.0,SAVE10 ,1.0
#100806,Taylor Swift,,09-27-2022,canceled,"['kitchen', 'toys', 'home', 'garden']",,23.64,AU,0,2.0,welcome,5.0
#101107,Riley Chen,riley.chen526@gmail.com,2023-08-06,PENDING,['kitchen'],$108.18,10.22,United States,yes,2.0,N/A,2.0
#100963,Riley Chen,riley.chen636@yahoo.com,05/05/2022,Processing,"['kitchen', 'fashion', 'sports']",$467.78,9.84,CA,No,6.0,SAVE10 ,4.0
#100916,Quinn Davis,quinn.davis273@gmail.com,2022/10/28,Delivered,['kitchen'],$416.8,29.91,france,0,3.0,WELCOME,4.0
#100177,Taylor Swift,taylor.swift590@yahoo.com,27/05/2022,canceled,['garden'],52.43,3.34,US,False,2.0,SAVE10 ,5.0
#100767,Alex Kim,alex.kim226@yahoo.com,2023/06/30,Pending,['sports'],€483.55,22.68,FR,,7.0,,4.0
#100733,Taylor Swift,TaylorSwift@,01-25-2024,pending,"['garden', 'home']",213.43,24.04,GB,,9.0,,1.0
#100086,Morgan Walsh,morgan.walsh234@yahoo.com,2024/05/23,Processing,"['home', 'kitchen']",$21.62,,Australia,Yes,6.0,SUMMER20,4.0
#101444,Alex Kim,alex.kim26@gmail.com,2022-10-17,processing,"['sports', 'fashion']",$282.56,28.59,AU,TRUE,4.0,WELCOME,5.0
#101949,,,2023-04-25,,garden|electronics,248.51,4.56,Australia,No,4.0,,6.0
#100457,Quinn Davis,quinn.davis128@yahoo.com,01-26-2023,Pending,"['books', 'electronics']",$329.32,18.75,canada,1,9.0,N/A,
#101876,Riley Chen,riley.chen897@outlook.com,01-22-2022,pending,"['electronics', 'books', 'fashion']",165.6,,U.S.,,7.0,SAVE10,4.0
#100054,Riley Chen,riley.chen392@gmail.com,2023-11-15,Delivered,"home,toys",€340.45,2.69,United States,1,0.5159206766281398,SAVE10,
#101540,Quinn Davis,quinn.davis566@outlook.com,2023/01/31,Canceled,['toys'],,15.67,U.S.,True,8.0,WELCOME,5.0
#100643,Sam Jordan,sam.jordan797@outlook.com,11-23-2023,delivered,"electronics,fashion,kitchen",$493.69,29.87,FR ,no,11.0,SUMMER20,4.0
#100677,Jordan Lee,jordan.lee86@outlook.com,04-27-2022,canceled,"['electronics', 'fashion', 'toys']",71.76,27.11,USA,Y,6.0,SAVE10 ,5.0
#100221,Morgan Walsh,morgan.walsh415@outlook.com,17/02/2022,SHIPPED,"garden,electronics,sports,toys",310.66,1.37,FR ,Yes,6.0,,4.0
#100113,Sam Jordan,sam.jordan43@gmail.com,01/04/2023,Processing,"['fashion', 'sports', 'electronics', 'home']",415.96,1.79,FR,1,9.0,WELCOME,3.0
#101961,Casey Morgan,casey.morgan46@outlook.com,2024/02/06,delivered,"['toys', 'home', 'kitchen', 'fashion']",,26.9,US,1,4.0,SAVE10,4.0
#101258,Jordan Lee,jordan.lee224@outlook.com,08-08-2023,PENDING,"['garden', 'home', 'toys']",194.8,16.47,GB,0,4.0,SUMMER20,5.0
#101034,Morgan Walsh,morgan.walsh352@outlook.com,12-18-2022,pending,['books'],€506.65,3.57,France,FALSE,0.5178017421139659,welcome,0.0
#100174,Taylor Swift,taylor.swift259@outlook.com,13/09/2023,SHIPPED,garden|electronics,$493.24,3.71,United Kingdom,no,3.0,,6.0
#101052,Morgan Walsh,morgan.walsh30@outlook.com,2022/03/18,returned,"['books', 'garden', 'toys']",€246.86,7.4,FR,Yes,8.0,SAVE10,1.0
#100589,Riley Chen,riley.chen748@outlook.com,2022-08-12,CANCELLED,['books'],,26.16,FR,True,5.0,N/A,6.0
#101860,Taylor Swift,taylor.swift761@yahoo.com,05-25-2024,,"toys,sports,home",331.33,26.66,Canada,,8.0,WELCOME,5.0
#100018,Sam Jordan,sam.jordan108@gmail.com,14/12/2022,canceled,"['fashion', 'books', 'garden']",86.52,,Australia,yes,6.0,N/A,4.0
#100423,Alex Kim,alex.kim125@outlook.com,2023-08-29,CANCELLED,"['books', 'garden', 'fashion']",$124.86,1.02,Australia,no,4.0,,
#100002,Sam Jordan,sam.jordan721@gmail.com,08-13-2023,Processing,"['fashion', 'garden', 'books', 'electronics']",€378.17,24.35,U.S.,0,3.0,,5.0
#100285,Jordan Lee,jordan.lee554@outlook.com,17/08/2023,delivered,"['toys', 'books', 'kitchen', 'garden']",196.22,4.32,Australia,0,0.282911813320316,SAVE10,5.0
#101622,Jordan Lee,jordan.lee841@outlook.com,2023/03/25,CANCELLED,"['garden', 'sports', 'books', 'electronics']",$447.32,2.31,CA,yes,2.0,SAVE10,
#100428,Alex Kim,alex.kim415@outlook.com,03/07/2023,cancelled,"['fashion', 'sports']",$104.32,18.04,Canada,no,10.0,SAVE10 ,4.0
#101548,Sam Jordan,sam.jordan624@outlook.com,01-07-2022,Canceled,toys,$126.3,9.22,AU,True,11.0,,1.0
#100780,Taylor Swift,TaylorSwift@,08-03-2022,shipped,['home'],$546.45,n/a,US,0,9.0,WELCOME,0.0
#100669,Riley Chen,riley.chen68@yahoo.com,2024/02/05,PENDING,"['fashion', 'sports']",$5.07,5.41,FR,True,11.0,,5.0
#100031,Alex Kim,alex.kim964@outlook.com,21/03/2023,returned,['home'],$195.72,2.35,U.S.,yes,1.0,N/A,4.0
#101935,Sam Jordan,sam.jordan442@gmail.com,2022-02-03,PENDING,"['home', 'kitchen']",€222.35,14.04,France,Y,9.0,SUMMER20,1.0
#100722,Jordan Lee,jordan.lee768@gmail.com,01-28-2022,Pending,garden|sports|home|books,133.49,15.57,USA,FALSE,7.0,SAVE10 ,3.0
#101170,Casey Morgan,casey.morgan347@outlook.com,05-09-2023,Pending,electronics,€403.44,n/a,DE,yes,8.0,WELCOME,4.0
#100214,Casey Morgan,casey.morgan908@yahoo.com,2023/05/12,DELIVERED,"['books', 'toys', 'sports', 'garden']",$160.74,5.95,Canada,0,4.0,SAVE10,5.0
#101428,Sam Jordan,sam.jordan605@outlook.com,2024/06/12,Canceled,fashion,$576.44,12.67,CA,Yes,11.0,SAVE10 ,6.0
#101343,Taylor Swift,taylor.swift350@yahoo.com,28/08/2023,Canceled,"kitchen,fashion",91.67,17.74,AU,FALSE,7.0,welcome,5.0
#100326,Jordan Lee,,2023/08/23,processing,"['books', 'garden', 'sports']",9.13,13.15,US,Y,10.0,SUMMER20,
#100560,Taylor Swift,taylor.swift337@yahoo.com,04-19-2024,Pending,"['home', 'garden', 'electronics']",$503.54,27.54,france,0,3.0,,4.0
#101826,Jordan Lee,jordan.lee651@yahoo.com,04-01-2023,canceled,['sports'],$68.26,17.54,FR,,4.0,SAVE10 ,1.0
#100700,Riley Chen,riley.chen227@yahoo.com,29/02/2024,Returned,"['fashion', 'kitchen']",$545.56,10.69,france,N,1.0,SAVE10 ,0.0
#101893,Morgan Walsh,morgan.walsh167@gmail.com,31/05/2022,SHIPPED,['electronics'],€216.15,29.69,AU,No,6.0,SAVE10,
#101419,Quinn Davis,,2023/06/28,cancelled,"['garden', 'electronics']",€209.24,16.54,france,True,4.0,SAVE10 ,4.0
#100341,Quinn Davis,quinn.davis298@gmail.com,07/10/2022,Shipped,['kitchen'],$68.68,24.8,UK,TRUE,10.0,,5.0
#100629,Casey Morgan,casey.morgan184@gmail.com,13/01/2024,Processing,"toys,electronics,garden",$409.62,21.48,FR,N,6.0,SAVE10 ,4.0
#100147,Alex Kim,alex.kim549@outlook.com,12-02-2022,Canceled,"['fashion', 'electronics']",€557.69,20.47,canada,True,3.0,SAVE10 ,5.0
#101475,Sam Jordan,sam.jordan405@outlook.com,2022/03/22,PENDING,['kitchen'],$562.29,23.41,us,,8.0,N/A,1.0
#100360,Alex Kim,alex.kim461@gmail.com,03-12-2024,processing,"['garden', 'fashion', 'toys', 'electronics']",52.51,26.4,U.S.,no,10.0,SUMMER20,0.0
#100083,Alex Kim,alex.kim830@outlook.com,01/04/2024,Processing,"['sports', 'home', 'fashion']",86.23,27.08,AU,,4.0,,3.0
#100048,,taylor.swift734@gmail.com,11/08/2022,pending,sports,$558.67,4.28,us,Yes,8.0,welcome,4.0
#100468,Quinn Davis,quinn.davis237@outlook.com,11-10-2023,delivered,"['toys', 'kitchen']",110.47,free,U.S.,0,3.0,SUMMER20,4.0
#100155,Alex Kim,alex.kim536@yahoo.com,03-07-2023,Delivered,['books'],66.01,10.86,Germany,TRUE,4.0,N/A,3.0
#101910,Morgan Walsh,morgan.walsh592@gmail.com,2022-08-23,SHIPPED,home,,12.65,france,False,4.0,,4.0
#101058,Casey Morgan,casey.morgan253@gmail.com,2022/12/29,returned,['books'],€372.33,19.01,FR,no,5.0,,0.0
#101230,Casey Morgan,CaseyMorgan@,2022-11-29,Returned,"['kitchen', 'toys', 'fashion']",$542.22,18.75,canada,no,8.0,,4.0
#101043,Alex Kim,alex.kim399@outlook.com,03-15-2023,shipped,"electronics,garden,fashion,toys",€263.83,3.33,CA,False,7.0,,4.0
#101232,Morgan Walsh,morgan.walsh127@gmail.com,2024-05-01,processing,"['toys', 'sports']",$477.1,14.69,FR ,yes,8.0,,4.0
#101670,Alex Kim,alex.kim673@outlook.com,2023/09/01,Pending,"['toys', 'home', 'electronics', 'garden']",$559.71,26.68,france,Y,4.0,SAVE10,
#100500,Morgan Walsh,morgan.walsh106@outlook.com,28/09/2023,pending,"['kitchen', 'sports', 'home']",$154.31,,United States,Y,6.0,SUMMER20,3.0
#101809,Alex Kim,alex.kim789@outlook.com,2024/03/05,Canceled,"['sports', 'home', 'electronics', 'garden']",€19.84,2.39,canada,,6.0,SAVE10,5.0
#100179,Riley Chen,riley.chen291@gmail.com,2024-04-14,Canceled,"['sports', 'garden', 'kitchen']",,3.22,US,no,8.0,,4.0
#101134,Quinn Davis,quinn.davis997@yahoo.com,02-20-2023,Shipped,"['home', 'garden']",,11.45,Germany,FALSE,0.15519064060040771,SAVE10,5.0
#101800,Casey Morgan,casey.morgan696@gmail.com,2023-11-06,DELIVERED,['toys'],€192.34,25.86,FR ,No,8.0,,5.0
#101694,Taylor Swift,taylor.swift212@gmail.com,2023-10-02,SHIPPED,fashion,$98.6,9.42,UK,True,6.0,,4.0
#100915,,,2022/02/15,SHIPPED,fashion|sports,$431.13,7.05,FR ,TRUE,9.0,,4.0
#101355,Alex Kim,alex.kim456@gmail.com,2022-06-27,processing,fashion,€599.13,5.61,United Kingdom,Yes,2.0,WELCOME,4.0
#101659,Jordan Lee,jordan.lee433@yahoo.com,2022/12/21,Shipped,"['fashion', 'toys', 'home']",$448.54,4.06,United Kingdom,True,5.0,welcome,2.0
#100528,Casey Morgan,casey.morgan60@outlook.com,2022/03/05,Processing,['home'],€417.69,29.19,canada,False,4.0,welcome,6.0
#100346,Taylor Swift,taylor.swift388@gmail.com,12-27-2023,DELIVERED,"fashion,electronics,books,home",$96.43,4.06,UK,Y,5.0,WELCOME,5.0
#101422,Casey Morgan,casey.morgan711@outlook.com,2022/11/15,cancelled,garden,280.17,2.81,france,,5.0,N/A,6.0
#101266,Riley Chen,riley.chen716@gmail.com,2022-12-29,Delivered,garden|books|electronics|home,,19.22,US,0,11.0,welcome,4.0
#101033,Casey Morgan,casey.morgan34@yahoo.com,06-29-2022,SHIPPED,['home'],296.23,,AU,FALSE,9.0,welcome,0.0
#100903,Quinn Davis,quinn.davis156@yahoo.com,2022/09/29,Shipped,"['sports', 'toys']",€343.64,24.02,U.S.,N,8.0,SAVE10,5.0
#100005,Sam Jordan,sam.jordan877@outlook.com,2024/06/07,Canceled,"electronics,kitchen",$55.79,12.97,United Kingdom,N,4.0,SUMMER20,3.0
#100601,Morgan Walsh,morgan.walsh501@outlook.com,04-12-2022,,"toys,kitchen",$63.97,4.63,United Kingdom,no,8.0,,2.0
#101797,Riley Chen,riley.chen270@yahoo.com,18/06/2023,DELIVERED,"['home', 'toys', 'garden', 'kitchen']",€566.51,11.98,france,Yes,9.0,,2.0
#100243,Sam Jordan,sam.jordan346@gmail.com,2024-03-12,DELIVERED,"['sports', 'toys', 'fashion', 'garden']",$573.11,21.71,us,True,1.0,WELCOME,2.0
#101813,Casey Morgan,casey.morgan710@gmail.com,17/05/2022,Delivered,"['sports', 'kitchen', 'electronics']",$350.29,13.54,FR ,1,2.0,SAVE10 ,4.0
#100802,Taylor Swift,taylor.swift512@gmail.com,2023-08-16,Delivered,sports|books,$573.57,26.62,U.S.,no,7.0,SAVE10,4.0
#101198,Alex Kim,,30/08/2023,Shipped,"['garden', 'kitchen']",€14.13,19.71,GB,,9.0,,5.0
#101901,Taylor Swift,TaylorSwift@,2023-05-10,SHIPPED,['toys'],,20.88,U.S.,True,1.0,N/A,1.0
#100312,Taylor Swift,taylor.swift879@yahoo.com,2024/02/17,canceled,"['fashion', 'sports', 'toys']",$542.06,5.74,AU,TRUE,5.0,,5.0
#100435,Riley Chen,,2023-10-22,Canceled,"['electronics', 'fashion']",$554.59,9.56,France,False,11.0,SUMMER20,4.0
#101948,Morgan Walsh,morgan.walsh732@gmail.com,2022/02/20,Pending,"['fashion', 'kitchen', 'toys']",€146.79,10.74,us,N,4.0,N/A,4.0
#100973,Quinn Davis,quinn.davis774@outlook.com,2024/02/03,pending,"['home', 'kitchen', 'fashion', 'books']",$179.23,27.73,UK,FALSE,10.0,SAVE10 ,2.0
#100308,Alex Kim,alex.kim87@gmail.com,2024/06/08,Delivered,['fashion'],$25.32,7.38,United Kingdom,Y,4.0,,4.0
#100430,Morgan Walsh,MorganWalsh@,05-01-2023,cancelled,"['books', 'toys', 'home', 'electronics']",$97.08,15.05,U.S.,FALSE,10.0,SAVE10,4.0
#100660,Casey Morgan,casey.morgan295@yahoo.com,2023/02/23,Processing,"['toys', 'sports', 'kitchen']",$408.91,22.17,UK,,2.0,SAVE10,4.0
#100370,Sam Jordan,sam.jordan932@yahoo.com,30/06/2023,PENDING,"['fashion', 'sports', 'home']",$141.57,1.32,us,TRUE,0.7148912253849496,SAVE10 ,2.0
#100566,Alex Kim,alex.kim985@gmail.com,27/01/2022,Processing,"['kitchen', 'electronics']",$421.9,16.35,UK,1,11.0,,3.0
#101022,Jordan Lee,jordan.lee358@outlook.com,2023/12/11,Shipped,['toys'],248.38,1.23,us,False,7.0,,3.0
#100181,Jordan Lee,jordan.lee164@outlook.com,2023-09-23,returned,"['fashion', 'electronics', 'books', 'sports']",$265.38,11.22,DE,N,8.0,,5.0
#100905,Taylor Swift,taylor.swift224@outlook.com,17/05/2024,Pending,electronics|fashion|books,402.32,11.67,United Kingdom,0,10.0,welcome,1.0
#100621,Riley Chen,,2023/08/02,DELIVERED,"home,books,fashion",$179.95,29.82,United States,No,5.0,N/A,5.0
#101557,Casey Morgan,,15/12/2023,CANCELLED,"['sports', 'kitchen', 'garden', 'home']",€92.26,12.03,United States,1,6.0,N/A,3.0
#101222,Riley Chen,riley.chen225@yahoo.com,24/03/2024,,"garden,electronics",$282.47,1.64,USA,N,1.0,,5.0
#100994,Casey Morgan,casey.morgan176@yahoo.com,2023-03-30,Shipped,['electronics'],159.86,free,US,1,5.0,,3.0
#100813,Taylor Swift,taylor.swift64@yahoo.com,2022/09/03,pending,"['home', 'sports', 'toys', 'books']",$364.16,5.06,United States,FALSE,5.0,WELCOME,4.0
#101457,Casey Morgan,casey.morgan865@gmail.com,08-07-2022,Returned,['toys'],$58.84,4.52,UK,Yes,3.0,,3.0
#101888,Casey Morgan,casey.morgan553@yahoo.com,13/09/2023,Returned,"['garden', 'sports']",117.79,20.24,FR,0,6.0,SAVE10 ,4.0
#101998,Casey Morgan,casey.morgan451@yahoo.com,2022/09/11,,['toys'],105.02,8.94,Germany,1,4.0,N/A,4.0
#101225,Morgan Walsh,morgan.walsh128@outlook.com,2023/02/22,CANCELLED,"fashion,books,sports,kitchen",64.91,29.15,UK,True,7.0,,
#100030,,quinn.davis965@yahoo.com,2022/10/03,Shipped,garden,$227.48,13.09,UK,no,4.0,WELCOME,5.0
#100940,Riley Chen,riley.chen894@outlook.com,27/09/2023,DELIVERED,['kitchen'],$340.92,12.04,GB,True,9.0,welcome,3.0
#100461,Taylor Swift,taylor.swift222@outlook.com,2023/11/08,returned,"['electronics', 'home', 'kitchen']",$381.37,1.82,Australia,1,5.0,,5.0
#101334,Alex Kim,,2023-03-16,CANCELLED,"['electronics', 'home']",183.33,15.46,Australia,1,4.0,N/A,1.0
#101206,Casey Morgan,casey.morgan125@outlook.com,10-16-2023,,electronics,$484.76,19.01,GB,N,6.0,SAVE10 ,3.0
#100377,Taylor Swift,taylor.swift435@outlook.com,08-24-2022,Shipped,fashion,343.96,19.74,canada,1,2.0,SAVE10,5.0
#100798,Sam Jordan,sam.jordan480@gmail.com,11-21-2022,SHIPPED,"electronics,fashion",$39.8,10.78,France,0,5.0,N/A,3.0
#101132,Alex Kim,alex.kim495@yahoo.com,2022-06-30,Canceled,['home'],266.78,9.5,United Kingdom,0,7.0,SAVE10 ,6.0
#100105,Sam Jordan,sam.jordan539@yahoo.com,2023-07-10,Canceled,['books'],$322.61,18.19,us,N,5.0,WELCOME,3.0
#100126,Alex Kim,alex.kim682@outlook.com,2023-11-04,,"books,electronics",€380.48,free,USA,True,10.0,,3.0
#101999,Riley Chen,riley.chen443@yahoo.com,2024-06-17,Processing,"['kitchen', 'fashion']",$397.41,3.83,United Kingdom,,8.0,,2.0
#101160,Casey Morgan,casey.morgan822@yahoo.com,19/02/2024,cancelled,"['kitchen', 'home', 'books']",$313.68,18.1,USA,yes,8.0,WELCOME,5.0
#101323,Morgan Walsh,,04-21-2022,pending,"['electronics', 'garden', 'fashion', 'sports']",$366.37,18.75,Germany,Y,4.0,,3.0
#100355,Sam Jordan,sam.jordan48@gmail.com,11/05/2024,PENDING,"['toys', 'sports', 'books']",$8.67,18.57,CA,yes,5.0,,4.0
#101656,Casey Morgan,casey.morgan111@gmail.com,11-26-2023,canceled,home|garden|books,$415.13,5.62,Australia,1,7.0,SAVE10 ,5.0
#100682,Casey Morgan,casey.morgan573@gmail.com,01-30-2022,delivered,"['home', 'electronics', 'kitchen']",,26.78,Germany,yes,11.0,,3.0
#101973,Taylor Swift,taylor.swift720@outlook.com,2023/10/14,Processing,"['kitchen', 'sports']",516.82,14.55,United Kingdom,0,10.0,,2.0
#101268,Quinn Davis,quinn.davis821@gmail.com,2024/03/18,CANCELLED,['garden'],$552.3,21.28,canada,0,4.0,SAVE10,2.0
#101187,Quinn Davis,quinn.davis260@outlook.com,2023/10/07,Pending,books|fashion|garden|kitchen,$81.62,28.16,DE,0,9.0,SUMMER20,2.0
#100209,Jordan Lee,jordan.lee166@gmail.com,2023-01-24,cancelled,"['sports', 'garden', 'home']",155.96,20.33,canada,No,10.0,,3.0
#100922,Sam Jordan,,10-09-2022,Canceled,"['sports', 'electronics', 'books']",$516.32,7.25,FR ,Yes,8.0,,2.0
