Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
634,CA-2022-142066,11/04/2022,11/08/2022,Second Class,QI-61237,Sophia Lopez,Consumer,United States,Detroit,Florida,46012,South,OFF-107072,Office Supplies,Fasteners,Fasteners Model 141,81.79,1,0.3,31.61
635,CA-2024-192746,10/30/2024,11/02/2024,Standard Class,HZ-32232,Charles Adams,Consumer,United States,Seattle,Virginia,59659,South,OFF-172148,Office Supplies,Storage,Storage Model 586,88.5,7,0.1,9.37
636,CA-2024-196817,10/20/2024,10/22/2024,Second Class,GT-31194,Richard Scott,Home Office,United States,Seattle,Pennsylvania,14991,East,OFF-865103,Office Supplies,Binders,Binders Model 588,44.08,5,0.2,13.68
637,CA-2024-120478,11/07/2024,11/10/2024,Standard Class,XQ-91373,Patricia Young,Corporate,United States,Columbus,California,69005,West,OFF-777356,Office Supplies,Supplies,Supplies Model 322,37.57,7,0.0,11.77
638,CA-2022-114527,06/13/2022,06/15/2022,First Class,OZ-83061,Jennifer Taylor,Consumer,United States,Miami,Florida,18974,South,OFF-840243,Office Supplies,Storage,Storage Model 610,39.3,7,0.1,2.5
639,CA-2021-173759,04/06/2021,04/13/2021,Standard Class,UE-82186,Sofia Clark,Corporate,United States,Richmond,Michigan,17729,Central,OFF-529810,Office Supplies,Paper,Paper Model 589,123.72,7,0.1,38.52
640,CA-2021-187954,12/12/2021,12/16/2021,First Class,HV-10450,Noah Anderson,Corporate,United States,Philadelphia,Michigan,57964,Central,OFF-364743,Office Supplies,Appliances,Appliances Model 673,5.78,9,0.0,-0.11
641,CA-2021-195019,11/05/2021,11/10/2021,Standard Class,BS-15854,Jayden Miller,Consumer,United States,Richmond,Virginia,86465,South,OFF-453293,Office Supplies,Appliances,Appliances Model 310,54.82,3,0.2,21.35
642,CA-2021-195927,04/24/2021,04/30/2021,Second Class,IM-31247,Linda Evans,Consumer,United States,San Francisco,Pennsylvania,91992,East,OFF-794883,Office Supplies,Labels,Labels Model 226,15.7,12,0.0,5.21
643,CA-2023-128278,11/02/2023,11/09/2023,Standard Class,TP-68914,Owen Baker,Consumer,United States,Columbus,Virginia,48656,South,FUR-315572,Furniture,Chairs,Chairs Model 391,612.59,12,0.0,95.13
644,CA-2023-179949,02/03/2023,02/07/2023,Second Class,GA-15107,Robert Perez,Corporate,United States,Detroit,Texas,56380,Central,OFF-128338,Office Supplies,Binders,Binders Model 115,17.93,7,0.0,1.66
645,CA-2023-167396,11/20/2023,11/22/2023,Second Class,GG-65226,Scarlett Harris,Corporate,United States,Columbus,Illinois,58982,Central,OFF-547434,Office Supplies,Storage,Storage Model 725,60.43,13,0.1,22.54
646,CA-2021-133640,10/19/2021,10/24/2021,Standard Class,WH-63582,Theodore Brown,Corporate,United States,Los Angeles,Michigan,50515,Central,TEC-585805,Technology,Copiers,Copiers Model 338,65.58,4,0.2,-4.23
647,CA-2023-101597,10/14/2023,10/21/2023,Second Class,XM-28476,William Thompson,Consumer,United States,Detroit,Virginia,74891,South,OFF-477374,Office Supplies,Fasteners,Fasteners Model 386,6.09,3,0.0,0.91
648,CA-2021-165357,04/05/2021,04/09/2021,Standard Class,MB-99725,Ava Martinez,Consumer,United States,Los Angeles,Ohio,79551,East,OFF-983424,Office Supplies,Binders,Binders Model 146,14.79,4,0.5,2.12
649,CA-2023-136146,11/20/2023,11/22/2023,Standard Class,XA-33889,Jack Walker,Consumer,United States,Chicago,Illinois,51845,Central,TEC-645549,Technology,Phones,Phones Model 571,112.01,11,0.0,10.16
650,CA-2024-129141,04/02/2024,04/08/2024,Second Class,EW-87894,Lucas Clark,Consumer,United States,Columbus,Washington,30411,West,OFF-809629,Office Supplies,Envelopes,Envelopes Model 131,39.63,2,0.3,-1.73
651,CA-2022-100956,01/06/2022,01/11/2022,Standard Class,IN-68348,Elizabeth Edwards,Corporate,United States,Philadelphia,Michigan,85506,Central,OFF-311162,Office Supplies,Binders,Binders Model 526,44.97,5,0.2,1.16
652,CA-2022-112083,04/25/2022,04/27/2022,Second Class,ZV-71552,William Roberts,Consumer,United States,Miami,Michigan,70897,Central,TEC-618005,Technology,Machines,Machines Model 337,4354.57,3,0.3,1705.07
653,CA-2022-119012,09/28/2022,09/30/2022,Standard Class,LS-67969,Sarah Allen,Consumer,United States,Chicago,Texas,46688,Central,TEC-420560,Technology,Accessories,Accessories Model 665,777.89,7,0.2,236.46
654,CA-2023-110737,04/26/2023,05/01/2023,Second Class,PF-11561,Ava Phillips,Corporate,United States,San Francisco,New York,29644,East,OFF-429238,Office Supplies,Labels,Labels Model 997,60.99,5,0.0,19.46
655,CA-2023-194992,02/12/2023,02/14/2023,Standard Class,NX-99478,Jessica Jackson,Consumer,United States,New York City,Michigan,46688,Central,TEC-191645,Technology,Machines,Machines Model 606,2050.24,12,0.0,317.31
656,CA-2021-100934,06/02/2021,06/05/2021,Second Class,NZ-10814,Robert Garcia,Corporate,United States,Columbus,Michigan,86079,Central,OFF-761807,Office Supplies,Binders,Binders Model 822,19.35,11,0.2,4.47
657,CA-2022-138870,07/07/2022,07/10/2022,Second Class,VF-42129,Sophia Hall,Corporate,United States,New York City,California,39793,West,OFF-513224,Office Supplies,Paper,Paper Model 277,21.91,13,0.2,3.34
658,CA-2023-197834,01/09/2023,01/13/2023,Standard Class,JF-35756,Liam Brown,Corporate,United States,Richmond,Washington,89319,West,FUR-977866,Furniture,Bookcases,Bookcases Model 425,284.74,6,0.1,67.96
659,CA-2023-111754,06/16/2023,06/22/2023,Standard Class,OA-29497,Jessica Evans,Home Office,United States,New York City,Illinois,32192,Central,OFF-626532,Office Supplies,Supplies,Supplies Model 833,24.8,8,0.2,8.23
660,CA-2023-165507,07/12/2023,07/16/2023,Standard Class,HC-90666,Mason Miller,Corporate,United States,Los Angeles,California,27511,West,OFF-272908,Office Supplies,Storage,Storage Model 438,25.67,13,0.0,0.55
661,CA-2023-125019,08/31/2023,09/07/2023,Standard Class,LP-62409,Jessica Roberts,Corporate,United States,Philadelphia,Ohio,15874,East,OFF-747449,Office Supplies,Art,Art Model 930,16.32,10,0.0,6.13
662,CA-2022-132123,10/19/2022,10/24/2022,Second Class,IH-17929,Sebastian King,Corporate,United States,Detroit,Virginia,22921,South,OFF-144580,Office Supplies,Fasteners,Fasteners Model 935,28.77,14,0.0,10.27
663,CA-2023-144416,01/04/2023,01/08/2023,Standard Class,VT-68959,James Thomas,Corporate,United States,Detroit,Texas,33463,Central,FUR-772209,Furniture,Bookcases,Bookcases Model 770,27.18,14,0.2,2.98
664,CA-2022-157907,05/08/2022,05/13/2022,First Class,SU-10213,Isabella Walker,Consumer,United States,Chicago,Florida,75099,South,OFF-439540,Office Supplies,Labels,Labels Model 695,8.82,2,0.2,3.43
665,CA-2022-176088,02/01/2022,02/03/2022,Second Class,RZ-84537,Theodore Perez,Consumer,United States,Miami,California,57637,West,OFF-135398,Office Supplies,Envelopes,Envelopes Model 408,40.22,4,0.2,13.73
666,CA-2022-161906,03/30/2022,04/06/2022,Standard Class,GP-33615,Joseph Baker,Consumer,United States,Seattle,Texas,68755,Central,FUR-565185,Furniture,Chairs,Chairs Model 852,398.6,10,0.1,-31.87
667,CA-2022-102055,10/03/2022,10/06/2022,Standard Class,DH-41114,Madison Gonzalez,Corporate,United States,Richmond,Illinois,18812,Central,OFF-533194,Office Supplies,Supplies,Supplies Model 988,40.37,2,0.0,-3.19
668,CA-2021-118292,06/09/2021,06/16/2021,Standard Class,ZM-85698,Scarlett Young,Consumer,United States,Los Angeles,Virginia,65948,South,OFF-320696,Office Supplies,Labels,Labels Model 877,17.03,2,0.0,4.32
669,CA-2021-162751,11/16/2021,11/21/2021,Second Class,YQ-54267,Sarah Lee,Home Office,United States,Columbus,Michigan,68462,Central,OFF-196098,Office Supplies,Storage,Storage Model 411,94.68,2,0.0,27.63
670,CA-2021-128886,06/18/2021,06/21/2021,Second Class,MU-39431,Emily Jones,Corporate,United States,San Francisco,Virginia,55844,South,TEC-654903,Technology,Machines,Machines Model 252,489.03,2,0.0,11.9
671,CA-2022-105983,08/20/2022,08/24/2022,Standard Class,LI-33289,Emily Green,Consumer,United States,San Francisco,Virginia,67444,South,TEC-508561,Technology,Copiers,Copiers Model 922,385.94,10,0.1,57.65
672,CA-2022-154727,12/25/2022,12/27/2022,Standard Class,IC-87633,Ava Thomas,Consumer,United States,Miami,Michigan,21615,Central,FUR-375281,Furniture,Bookcases,Bookcases Model 114,451.97,4,0.2,76.67
673,CA-2021-131700,08/27/2021,09/01/2021,Second Class,WR-77818,Karen Hernandez,Corporate,United States,Miami,Pennsylvania,54580,East,OFF-604290,Office Supplies,Appliances,Appliances Model 816,98.45,14,0.3,12.09
674,CA-2021-183978,07/22/2021,07/24/2021,Standard Class,KN-99418,Ava Jackson,Corporate,United States,Chicago,New York,74752,East,OFF-983726,Office Supplies,Fasteners,Fasteners Model 341,12.83,2,0.0,-0.84
675,CA-2023-188958,02/07/2023,02/12/2023,Standard Class,BE-84265,Linda Hall,Corporate,United States,Detroit,Michigan,22446,Central,OFF-882644,Office Supplies,Fasteners,Fasteners Model 791,11.11,7,0.2,0.1
676,CA-2021-112958,11/23/2021,11/26/2021,First Class,BU-43132,Sophia Green,Consumer,United States,New York City,New York,24609,East,OFF-338812,Office Supplies,Fasteners,Fasteners Model 634,62.16,10,0.1,19.1
677,CA-2024-177716,06/21/2024,06/23/2024,Standard Class,SZ-61686,Thomas Mitchell,Home Office,United States,Los Angeles,Illinois,77370,Central,OFF-431215,Office Supplies,Storage,Storage Model 203,8.96,6,0.0,-0.57
678,CA-2021-185832,08/29/2021,09/01/2021,Standard Class,AN-17290,Sarah Young,Home Office,United States,Philadelphia,Florida,58855,South,TEC-822681,Technology,Accessories,Accessories Model 916,43.09,11,0.2,9.1
679,CA-2022-164056,12/05/2022,12/07/2022,Standard Class,YI-96043,Richard Lopez,Home Office,United States,Los Angeles,California,30105,West,OFF-217354,Office Supplies,Labels,Labels Model 941,6.0,12,0.5,1.3
680,CA-2024-160898,03/17/2024,03/24/2024,Standard Class,ZI-40910,Isabella Evans,Corporate,United States,Detroit,Virginia,41195,South,OFF-968172,Office Supplies,Paper,Paper Model 377,69.93,9,0.0,26.45
681,CA-2021-146396,06/01/2021,06/08/2021,Standard Class,WR-55249,James Clark,Consumer,United States,Chicago,Pennsylvania,89258,East,OFF-470851,Office Supplies,Labels,Labels Model 242,14.91,9,0.1,5.87
682,CA-2022-148965,10/19/2022,10/26/2022,Second Class,WG-70349,John Davis,Home Office,United States,Seattle,Texas,39848,Central,FUR-549589,Furniture,Bookcases,Bookcases Model 864,115.06,9,0.0,42.86
683,CA-2022-107894,11/20/2022,11/26/2022,Standard Class,JC-41879,David Mitchell,Consumer,United States,Seattle,Pennsylvania,42295,East,FUR-974768,Furniture,Chairs,Chairs Model 493,154.33,14,0.0,26.34
684,CA-2023-114393,03/18/2023,03/21/2023,Standard Class,DZ-33296,Amelia Parker,Consumer,United States,Los Angeles,Washington,84902,West,OFF-279327,Office Supplies,Appliances,Appliances Model 695,104.43,11,0.0,-8.26
685,CA-2024-168403,07/17/2024,07/23/2024,Standard Class,YU-43177,Susan Moore,Corporate,United States,Columbus,Washington,28327,West,OFF-249333,Office Supplies,Art,Art Model 841,14.02,1,0.0,0.54
686,CA-2023-154989,05/02/2023,05/08/2023,Standard Class,UB-25322,Sophia Taylor,Consumer,United States,Richmond,New York,51058,East,FUR-901341,Furniture,Tables,Tables Model 688,257.51,11,0.2,35.47
687,CA-2022-117398,07/05/2022,07/08/2022,Standard Class,UJ-23759,Linda Thompson,Corporate,United States,New York City,New York,38068,East,OFF-751251,Office Supplies,Labels,Labels Model 526,7.79,3,0.0,-0.63
688,CA-2022-135362,08/02/2022,08/09/2022,Standard Class,DU-52577,Liam Thompson,Corporate,United States,Philadelphia,Washington,54410,West,OFF-462106,Office Supplies,Storage,Storage Model 743,53.01,13,0.2,-4.32
689,CA-2023-164626,07/01/2023,07/08/2023,Standard Class,LJ-18510,Noah Martinez,Consumer,United States,Miami,Texas,33725,Central,OFF-195432,Office Supplies,Paper,Paper Model 173,49.86,5,0.3,3.09
690,CA-2022-118896,03/12/2022,03/16/2022,Standard Class,ZF-44983,Thomas Johnson,Corporate,United States,Miami,Ohio,90656,East,OFF-589711,Office Supplies,Binders,Binders Model 559,92.33,10,0.2,8.65
691,CA-2023-121073,09/27/2023,10/02/2023,Standard Class,VB-62856,John Martinez,Home Office,United States,Philadelphia,Michigan,22291,Central,FUR-787827,Furniture,Tables,Tables Model 644,94.4,11,0.0,17.98
692,CA-2022-187996,07/13/2022,07/20/2022,Second Class,NS-91645,Abigail Moore,Home Office,United States,Los Angeles,California,60259,West,FUR-144136,Furniture,Furnishings,Furnishings Model 705,62.27,5,0.0,22.82
693,CA-2021-145804,03/30/2021,04/02/2021,First Class,CJ-42738,David Martinez,Consumer,United States,Miami,California,67056,West,OFF-294860,Office Supplies,Art,Art Model 298,375.14,14,0.0,35.86
694,CA-2023-146056,02/20/2023,02/27/2023,Standard Class,VL-47505,Sophia Martinez,Consumer,United States,Philadelphia,Ohio,82116,East,OFF-413293,Office Supplies,Appliances,Appliances Model 813,24.48,8,0.0,-1.86
695,CA-2022-107338,01/03/2022,01/06/2022,Standard Class,HO-65902,Avery Evans,Consumer,United States,Detroit,California,18807,West,TEC-352974,Technology,Phones,Phones Model 395,1448.13,6,0.0,246.21
696,CA-2022-107975,06/08/2022,06/15/2022,First Class,NP-88673,Jennifer Anderson,Corporate,United States,San Francisco,Ohio,87657,East,OFF-600359,Office Supplies,Paper,Paper Model 629,29.18,7,0.1,2.3
697,CA-2022-164946,04/18/2022,04/21/2022,Standard Class,WO-95277,Sofia Perez,Corporate,United States,Richmond,Washington,32457,West,OFF-987524,Office Supplies,Appliances,Appliances Model 734,50.63,5,0.1,17.75
698,CA-2021-130213,07/19/2021,07/25/2021,Standard Class,JA-79028,Karen Hall,Consumer,United States,Detroit,Washington,72565,West,OFF-723686,Office Supplies,Fasteners,Fasteners Model 135,55.33,2,0.0,6.4
699,CA-2022-127965,02/27/2022,03/04/2022,Standard Class,TB-39668,Isabella Gonzalez,Consumer,United States,Los Angeles,Ohio,14733,East,OFF-563251,Office Supplies,Supplies,Supplies Model 957,17.91,14,0.0,1.09
700,CA-2024-118150,08/26/2024,08/30/2024,Second Class,HN-35778,Patricia Carter,Corporate,United States,Miami,Michigan,22962,Central,OFF-956030,Office Supplies,Storage,Storage Model 559,12.91,12,0.3,3.38
701,CA-2022-175344,04/13/2022,04/17/2022,Second Class,TO-88079,Sophia Smith,Corporate,United States,Miami,New York,57767,East,FUR-836170,Furniture,Tables,Tables Model 107,208.53,12,0.4,30.58
702,CA-2023-193923,12/06/2023,12/09/2023,Second Class,VH-59842,Karen Adams,Consumer,United States,San Francisco,New York,20733,East,TEC-625146,Technology,Copiers,Copiers Model 636,279.34,13,0.1,49.6
703,CA-2022-126054,08/20/2022,08/26/2022,Second Class,QL-96663,Barbara Lee,Consumer,United States,Richmond,Ohio,50201,East,TEC-147017,Technology,Accessories,Accessories Model 333,3697.36,9,0.1,-88.61
704,CA-2021-124305,04/07/2021,04/14/2021,Standard Class,BX-97303,Mia Perez,Consumer,United States,Miami,California,49079,West,OFF-344258,Office Supplies,Envelopes,Envelopes Model 886,161.55,14,0.2,14.15
705,CA-2024-177967,05/08/2024,05/13/2024,First Class,JH-13662,Emily Edwards,Home Office,United States,Philadelphia,Washington,52675,West,OFF-932646,Office Supplies,Paper,Paper Model 248,22.04,14,0.0,-1.69
706,CA-2024-150639,08/15/2024,08/18/2024,Second Class,DG-84957,Emma Baker,Corporate,United States,Detroit,Washington,15686,West,FUR-601451,Furniture,Tables,Tables Model 104,184.04,4,0.3,51.06
707,CA-2021-179417,12/11/2021,12/17/2021,First Class,UX-38547,Abigail Garcia,Corporate,United States,Miami,Pennsylvania,75967,East,FUR-933057,Furniture,Furnishings,Furnishings Model 752,320.53,7,0.0,7.31
708,CA-2021-174551,09/06/2021,09/10/2021,Standard Class,HV-59371,Sarah Edwards,Consumer,United States,Chicago,Illinois,37064,Central,FUR-163829,Furniture,Bookcases,Bookcases Model 143,96.14,2,0.2,-3.82
709,CA-2024-179554,09/20/2024,09/27/2024,Standard Class,BU-18633,Ethan Adams,Consumer,United States,Detroit,New York,74464,East,OFF-262238,Office Supplies,Labels,Labels Model 279,51.15,10,0.0,9.96
710,CA-2021-115850,05/23/2021,05/26/2021,Standard Class,AY-98822,Joseph Smith,Consumer,United States,Chicago,Texas,28762,Central,OFF-233287,Office Supplies,Art,Art Model 430,16.64,2,0.2,3.16
711,CA-2024-153514,07/21/2024,07/26/2024,First Class,SI-24824,Lucas Martinez,Consumer,United States,Philadelphia,California,28811,West,FUR-187704,Furniture,Furnishings,Furnishings Model 883,654.15,11,0.2,37.87
712,CA-2021-143748,09/10/2021,09/14/2021,Second Class,MN-14551,Karen Collins,Consumer,United States,Chicago,Virginia,13478,South,FUR-416655,Furniture,Chairs,Chairs Model 821,400.8,12,0.2,152.78
713,CA-2024-186683,06/19/2024,06/26/2024,Standard Class,RB-54257,Amelia Perez,Corporate,United States,Seattle,Michigan,86942,Central,FUR-999445,Furniture,Furnishings,Furnishings Model 640,845.41,6,0.0,184.1
714,CA-2024-165327,09/24/2024,09/26/2024,Standard Class,CB-38900,Patricia Lee,Consumer,United States,New York City,Texas,45921,Central,OFF-120031,Office Supplies,Labels,Labels Model 535,15.31,9,0.1,5.56
715,CA-2021-174501,12/17/2021,12/22/2021,Second Class,PX-15069,Patricia Evans,Home Office,United States,Chicago,California,22109,West,OFF-940504,Office Supplies,Labels,Labels Model 703,88.2,14,0.1,4.44
716,CA-2021-188194,11/20/2021,11/26/2021,Standard Class,NT-39316,Ryan Clark,Consumer,United States,Detroit,Texas,32416,Central,OFF-167791,Office Supplies,Appliances,Appliances Model 374,22.53,11,0.2,3.96
717,CA-2021-169052,06/05/2021,06/09/2021,Standard Class,UL-10658,James Turner,Consumer,United States,Detroit,Virginia,22351,South,OFF-114294,Office Supplies,Supplies,Supplies Model 895,9.56,7,0.0,1.02
718,CA-2024-165409,02/24/2024,02/29/2024,Same Day,GK-66161,Charlotte Hall,Consumer,United States,Miami,Michigan,19175,Central,OFF-106608,Office Supplies,Labels,Labels Model 723,82.74,13,0.1,8.82
719,CA-2022-152980,05/26/2022,05/29/2022,Second Class,DN-80849,Noah King,Consumer,United States,Seattle,Ohio,16568,East,OFF-795277,Office Supplies,Fasteners,Fasteners Model 625,12.81,1,0.2,-0.98
720,CA-2023-108008,07/28/2023,08/01/2023,First Class,JF-71750,Emily Smith,Corporate,United States,Detroit,Virginia,75726,South,OFF-263610,Office Supplies,Envelopes,Envelopes Model 553,78.93,4,0.0,0.77
721,CA-2023-172079,06/16/2023,06/23/2023,Second Class,QK-84382,James Edwards,Corporate,United States,Richmond,New York,62464,East,OFF-199049,Office Supplies,Appliances,Appliances Model 667,2.14,5,0.2,0.72
722,CA-2023-132155,01/27/2023,01/31/2023,Standard Class,UC-63856,Barbara Martinez,Corporate,United States,Detroit,Illinois,92131,Central,TEC-842985,Technology,Machines,Machines Model 615,286.97,6,0.0,93.24
723,CA-2021-112329,12/21/2021,12/24/2021,Second Class,QF-26459,Sarah Anderson,Home Office,United States,Miami,Florida,97744,South,OFF-676687,Office Supplies,Envelopes,Envelopes Model 714,84.51,10,0.2,-4.01
724,CA-2022-135092,06/18/2022,06/23/2022,First Class,EI-33035,Owen Harris,Consumer,United States,Miami,California,65867,West,OFF-416262,Office Supplies,Supplies,Supplies Model 485,33.29,12,0.0,-3.03
725,CA-2023-134701,01/02/2023,01/06/2023,Standard Class,SX-51349,Charles Adams,Consumer,United States,Seattle,Washington,58480,West,OFF-789723,Office Supplies,Labels,Labels Model 367,48.18,1,0.2,-2.36
726,CA-2021-138826,05/16/2021,05/22/2021,Second Class,VN-97498,Amelia Nelson,Consumer,United States,Miami,Pennsylvania,93638,East,FUR-912205,Furniture,Chairs,Chairs Model 751,101.33,4,0.0,22.23
727,CA-2022-128008,08/13/2022,08/15/2022,First Class,KT-85986,Amelia Sanchez,Consumer,United States,San Francisco,New York,94882,East,FUR-581850,Furniture,Bookcases,Bookcases Model 374,69.11,12,0.0,1.38
728,CA-2023-194160,11/04/2023,11/11/2023,Second Class,XK-41981,Liam Turner,Consumer,United States,Richmond,Texas,24981,Central,TEC-896443,Technology,Machines,Machines Model 114,225.98,8,0.0,63.57
